Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 1000 E 96th St,61
Condominium Claim(s),Condominium claims for Aldine Condo Assn. and sundry others,66
Condominium Claim(s),Condominium claim for Armitage-Frances Condo Assn. ,66
Condominium Claim(s),Condominium claim for Tamarack at River Walk HOA,66
Condominium Claim(s),Condominium claim for 1910 South Michigan Condo Assn. ,66
Condominium Claim(s),Condominium claim for South Shore Drive Condo Assn. ,66
Condominium Claim(s),Condominium claim for 8200-8206 Condo Assn. ,66
Condominium Claim(s),Condominium claim for Laramie and Schubert Condo Assn. ,66
Condominium Claim(s),Condominium claim for 5205 West Drummond Condo Assn. ,66
Condominium Claim(s),Condominium claim for 4944 North Harding Condo Assn. ,66
Condominium Claim(s),Condominium claim for Balmoral Gardens Condo Assn. ,66
Condominium Claim(s),Condominium claim for 2053 Summerdale Condo Assn. ,66
Condominium Claim(s),Condominium claim for 621 West Barry Condo Assn. ,66
Condominium Claim(s),Condominium claim for Baer Flag Condo Assn. ,66
Condominium Claim(s),"Condominium claim for Courts at Lincoln Square, The ",66
Condominium Claim(s),Condominium claim for Postcard Place Condo Assn. ,66
Condominium Claim(s),Condominium claim for 4100 North Lincoln Avenue Condo Assn. ,66
Damage to Vehicle Claim(s),"Damage to vehicle claim for Geist, Glen ",66
Damage to Vehicle Claim(s),"Damage to vehicle claim for Andrews, Matthew ",66
Damage to Property Claim(s),"Damage to property claim for Bialas, Rosemary ",66
Damage to Vehicle Claim(s),"Damage to vehicle claim for Figueroa, Luz ",66
Damage to Property Claim(s),"Damage to property claim for Shableau, Ramona ",66
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 5531-5545 W Sawyer Ave,53
Handicapped Parking,Handicapped Parking Permit No. 77740,53
Handicapped Parking,Handicapped Parking Permit No. 9723,53
Handicapped Parking,Handicapped Parking Permit No. 74201,53
Damage to Vehicle Claim(s),"Damage to vehicle claim for Hyejung, KIm",66
Handicapped Parking,Handicapped Parking Permit No. 76516,53
Handicapped Parking,Handicapped Parking Permit No. 76526,53
Handicapped Parking,Handicapped Parking Permit No. 76531,53
Handicapped Parking,Handicapped Parking Permit No. 76532,53
Handicapped Parking,Handicapped Parking Permit No. 78093,53
Handicapped Parking,Handicapped Parking Permit No. 71881,53
Handicapped Parking,Handicapped Parking Permit No. 74737,53
Handicapped Parking,Handicapped Parking Permit No. 71866,53
Handicapped Parking,Handicapped Parking Permit No. 73732,53
Handicapped Parking,Handicapped Parking Permit No. 65928,53
Handicapped Parking,Handicapped Parking Permit No. 65920,53
Handicapped Parking,Handicapped Parking Permit No. 66471,53
Handicapped Parking,Handicapped Parking Permit No. 69686,53
Handicapped Parking,Handicapped Parking Permit No. 66481,53
Handicapped Parking,Handicapped Parking Permit No. 68699,53
Handicapped Parking,Handicapped Parking Permit No. 70406,53
Handicapped Parking,Handicapped Parking Permit No. 55469,53
Handicapped Parking,Handicapped Parking Permit No. 70428,53
Handicapped Parking,Handicapped Parking Permit No. 71860,53
Handicapped Parking,Handicapped Parking Permit No. 76512,53
Handicapped Parking,Handicapped Parking Permit No. 72574,53
Historical Landmark Designation(s),Historical landmark designation for Ebenezer Missionary Baptist Church at 4501 S Vincennes Ave,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 2638 W Lawrence Ave,61
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Taste of St. Henry,61
Zoning Reclassification(s),"Zoning Reclassification Map No. 26-G at 10500-10556 S Morgan St, 1001-10043 W 105th St and 10501-10557 S Aberdeen St",53
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for 2011 Southeast Side Summer Fest,61
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Farragut High School Alumni Picnic,61
Canopy(s),"Canopy(s) for Zemsky Corp, The",53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1610 N Fairfield Ave,53
Zoning Reclassification(s),Zoning Reclassification Map No. 12-E at 513-555 E 51st St,53
Canopy(s),Canopy(s) for Chicago Sport Cafe,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1924 W Chicago Ave,53
"",Reduction in amount of real property to be acquired pursuant to O'Hare Modernization Program,53
Awning(s),Awning(s) for Papa Ray's Pizza 1,53
Awning(s),Awning(s) for KIZ Chicago LLC,53
Awning(s),Awning(s) for El Dragon,53
Awning(s),Awning(s) for Home Services of Illinois LLC,53
Awning(s),Awning(s) for Running Away,53
Plat(s) of Subdivision,Approval of Lincoln Park 2520 Subdivision,53
Awning(s),Awning(s) for Botanica Obatala,53
Awning(s),Awning(s) for Metropolitan Realty & Development,53
Awning(s),Awning(s) for Jewel-Osco No. 3632,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 3155 S Shields Ave,53
Awning(s),Awning(s) for Lickity Split Frozen Custard and Sweets,53
Appointment(s),Appointment of Mary Ann Smith as member of Commission on Chicago Landmarks,55
Awning(s),"Awning(s) for Rahmania Restaurant, Inc.",53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 4920 N Kenmore Ave,61
Sidewalk Cafe(s),Sidewalk cafe(s) for Ruxbin Kitchen,53
Appointment(s),Appointment of Dr. Anita Blanchard as member of Commission on Chicago Landmarks,55
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 6190 S Archer Ave,61
Sidewalk Cafe(s),Sidewalk cafe(s) for Buckwick Organix Convenience Store Inc,53
Appointment(s),Appointment of Tony Hu as member of Commission on Chicago Landmarks,55
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 4000 W Roosevelt Rd,61
Sidewalk Cafe(s),Sidewalk cafe(s) for Sol Del Sur,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Tre Kronor Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Dana Cafe,53
Appointment(s),Appointment of James M. Houlihan as member of Commission on Chicago Landmarks,55
Sidewalk Cafe(s),Sidewalk cafe(s) for Deleece,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1658 W 21st St,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Coffee & Tea Exchange,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Brendan's Pub,53
Sidewalk Cafe(s),Sidewalk cafe(s) for New Tokyo,53
Appointment(s),Appointment of Rafael M. Leon as member of Commission on Chicago Landmarks,55
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2057 W Cermak Rd,53
Appointment(s),Appointment of Ernest C. Wong as member of Commission on Chicago Landmarks,55
Zoning Reclassification(s),"Zoning Reclassification Map No. 8-E at 3113 S Rhodes Ave, 501-539 E 31st St and 3101-3123 S Rhodes Ave",53
Grant(s) of Privilege,Awning(s) for Babes on Milwaukee,53
Awning(s),Awning(s) for Besco Air,53
Awning(s),Awning(s) for Foot & Ankle Physicians,53
Awning(s),Awning(s) for William Werdrick and Nancy Plenge,53
Appointment(s),Appointment of William F. Conlon as member of Chicago Police Board,55
Appointment(s),Appointment of Susan L. McKeever as member of Chicago Police Board,55
Appointment(s),Appointment of Elisa Rodriguez as member of Chicago Police Board,55
Appointment(s),Appointment of Demitrius E. Carney as member of Chicago Police Board,55
Appointment(s),Appointment of Johnny L. Miller as member of Chicago Police Board,55
Appointment(s),Appointment of Scott J. Davis as member of Chicago Police Board,55
Grant(s) of Privilege,Grant(s) of privilege in public way for One Place Condo LLC - cornice,53
Appointment(s),Appointment of Michael K. Forde as member of Illinois International Port District Board,55
Appointment(s),Appointment of Henry V. Wisniewski as member of Illinois International Port District Board,55
Grant(s) of Privilege,Grant(s) of privilege in public way for 333 S Desplaines Condo Assn. - balconies,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 626 W Jackson LLC - guardrail,53
Reappointment(s),Reappointment of Daniel Alvarez Sr. as member of Illinois International Port District Board,55
Zoning Reclassification(s),Zoning Reclassification Map No. 14-H at 5836 S Honore St,53
Reappointment(s),Reappointment of Charles R. Bowen as member of Illinois International Port District Board,55
Zoning Reclassification(s),"Zoning Reclassification Map No. 10-D at 4225 S Lake Park Ave, 4201-4239 S Lake Park Ave, 1101-1129 E 42nd St, 4200-4240 S Oakenwald Ave and 1112-1140 E 43rd St",53
Reappointment(s),Reappointment of Terrence P. Fitzmaurice as member of Illinois International Port District Board,55
Zoning Reclassification(s),"Zoning Reclassification Map No. 12-D at 1330 E 50th St, 1314-1330 E 50th St, 4900-4958 S Kenwood Ave and 1315-1329 E 49th St",53
Appointment(s),Appointment of Sam P. Tola as member of Zoning Board of Appeals,55
Sidewalk Cafe(s),Sidewalk cafe(s) for Coffee Chicago,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Bale Sandwich and Bakery,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Sheesh Mahal Dhaba, Inc",53
Canopy(s),Canopy(s) for Danny & Luz Hair Studio,53
Canopy(s),Canopy(s) for John Marshall Law School,53
Canopy(s),Canopy(s) for Acorn Loftominium Owners Association,53
Canopy(s),Canopy(s) for American Male,53
Canopy(s),Canopy(s) for Paris Club,53
Canopy(s),Canopy(s) for North Wabash Venture LLC,53
Canopy(s),Canopy(s) for Howard Common Rentals,53
Awning(s),Awning(s) for 1.61 and The Bar10Doors,53
Awning(s),"Awning(s) for Amerimex Mufflers & Brakes Car Care Center, Inc.",53
Awning(s),Awning(s) for L & L Universal Mobile Auto Glass LLC,53
Awning(s),Awning(s) for World Communications Cricket,53
Awning(s),Awning(s) for Sanctuary of Faith Church of God,53
Awning(s),Awning(s) for Puma's Jewelry,53
Handicapped Parking,Handicapped Parking Permit No. 52661,53
Awning(s),Awning(s) for Drapemakers,53
Awning(s),Awning(s) for Delaware Place Bank,53
Awning(s),Awning(s) for Edwardo's Pizza,53
Awning(s),Awning(s) for Lakeside Cleaners,53
Awning(s),"Awning(s) for Logan Square Aluminum Supply, Inc",53
Handicapped Parking,Handicapped Parking Permit No. 69162,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Punnoose Thachet - stairway,53
Awning(s),Awning(s) for Shred 415,53
Awning(s),"Awning(s) for Digits Nail Spa, P.C.",53
Handicapped Parking,Handicapped Parking Permit No. 74068,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for CTV Development, Inc. - facade",53
Grant(s) of Privilege,"Grant(s) of privilege in public way for CTV Development, Inc. - porch",53
Handicapped Parking,Handicapped Parking Permit No. 76508,53
Handicapped Parking,Handicapped Parking Permit No. 76502,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Gioco,53
Handicapped Parking,Handicapped Parking Permit No. 74304,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Bistro Voltaire,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Cafe Wha Who,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Damato Bakery Number 1,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Grand Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Mambo Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Martini Club,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Estrada,53
Handicapped Parking,Handicapped Parking Permit No. 66499,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Einstein Bros Bagels No. 3505,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lou Malnati's Pizzeria,53
Handicapped Parking,Handicapped Parking Permit No. 67687,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Potbelly Sandwich Works ,53
Zoning Reclassification(s),"Zoning Reclassification Map No. 17-M at 6950 N Hiawatha Ave, 6934-6958 N Hiawatha Ave, 6852-6892 N Mendota Ave, 6871-6895 N Leoti Ave and 6951-6963 N Moselle Ave",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Roka Akor/Bombay Spice Grill and Wine,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Sepia - 135 N Jefferson St,53
Zoning Reclassification(s),"Zoning Reclassification Map No. 30-G at 1120-1136 W 122nd St, 1102-1156 W 122nd St, 12131-12157 S Racine Ave and 12100-12156 S Aberdeen St",53
Handicapped Parking,Handicapped Parking Permit No. 70371,53
Handicapped Parking,Handicapped Parking Permit No. 79340,53
Handicapped Parking,Handicapped Parking Permit No. 68309,53
Handicapped Parking,Handicapped Parking Permit No. 71806,53
Handicapped Parking,Handicapped Parking Permit No. 73008,53
Handicapped Parking,Handicapped Parking Permit No. 73019,53
Handicapped Parking,Handicapped Parking Permit No. 72541,53
Handicapped Parking,Handicapped Parking Permit No. 76967,53
Handicapped Parking,Handicapped Parking Permit No. 68301,53
Handicapped Parking,Handicapped Parking Permit No. 71291,53
Handicapped Parking,Handicapped Parking Permit No. 76814,53
Handicapped Parking,Handicapped Parking Permit No. 76776,53
Handicapped Parking,Handicapped Parking Permit No. 76775,53
Handicapped Parking,Handicapped Parking Permit No. 70896,53
Handicapped Parking,Handicapped Parking Permit No. 78957,53
Handicapped Parking,Handicapped Parking Permit No. 70838,53
Handicapped Parking,Handicapped Parking Permit No. 42609,53
Handicapped Parking,Handicapped Parking Permit No. 76653,53
Handicapped Parking,Handicapped Parking Permit No. 50419,53
Handicapped Parking,Handicapped Parking Permit No. 75413,53
Handicapped Parking,Handicapped Parking Permit No. 36030,53
Handicapped Parking,Handicapped Parking Permit No. 74968,53
Handicapped Parking,Handicapped Parking Permit No. 75411,53
Handicapped Parking,Handicapped Parking Permit No. 77406,53
Handicapped Parking,Handicapped Parking Permit No. 78275,53
Handicapped Parking,Handicapped Parking Permit No. 52454,53
Handicapped Parking,Handicapped Parking Permit No. 69341,53
Handicapped Parking,Handicapped Parking Permit No. 78293,53
Handicapped Parking,Handicapped Parking Permit No. 78195,53
Handicapped Parking,Handicapped Parking Permit No. 52307,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Peninsula Chicago LLC - ramp,53
Handicapped Parking,Handicapped Parking Permit No. 74108,53
Handicapped Parking,Handicapped Parking Permit No. 73164,53
Handicapped Parking,Handicapped Parking Permit No. 68882,53
Handicapped Parking,Handicapped Parking Permit No. 65367,53
Handicapped Parking,Handicapped Parking Permit No. 30420,53
Handicapped Parking,Handicapped Parking Permit No. 72590,53
Handicapped Parking,Handicapped Parking Permit No. 44744,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Charles Hayes Family and Investment Center Open House/Health Fair,61
Handicapped Parking,Handicapped Parking Permit No. 76453,53
Handicapped Parking,Handicapped Parking Permit No. 74253,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Assumption Church Annual Homecoming Celebration and Parish Picnic,61
Handicapped Parking,Handicapped Parking Permit No. 30482,53
Handicapped Parking,Handicapped Parking Permit No. 72826,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Taste of Greece on LaSalle,61
Handicapped Parking,Handicapped Parking Permit No. 74268,53
Handicapped Parking,Handicapped Parking Permit No. 71629,53
Handicapped Parking,Handicapped Parking Permit No. 72579,53
Handicapped Parking,Handicapped Parking Permit No. 72577,53
Handicapped Parking,Handicapped Parking Permit No. 72573,53
Handicapped Parking,Handicapped Parking Permit No. 68478,53
Handicapped Parking,Handicapped Parking Permit No. 71491,53
Handicapped Parking,Handicapped Parking Permit No. 73418,53
Handicapped Parking,Handicapped Parking Permit No. 75431,53
Handicapped Parking,Handicapped Parking Permit No. 71434,53
Handicapped Parking,Handicapped Parking Permit No. 74339,53
Handicapped Parking,Handicapped Parking Permit No. 72525,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Wellness & Back To School Fair,61
Handicapped Parking,Handicapped Parking Permit No. 72834,53
Special Event(s) - Issuance of License(s)/Permit(s),"Issuance of special event license(s) and/or permit(s) for Sabados de Verano - August 13, 2011",61
Grant(s) of Privilege,Grant(s) of privilege in public way for Schoolyard Tavern & Grill - windscreen,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Make-A-Wish Foundation of Illinois Ride and Stride for Wishes,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Newberry Library Bughouse Square Debates,61
Handicapped Parking,Handicapped Parking Permit No. 74823,53
Handicapped Parking,Handicapped Parking Permit No. 74360,53
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Taste of Austin Festival,61
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Harvest 2011,61
Handicapped Parking,Handicapped Parking Permit No. 74343,53
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Milwaukee Avenue Arts Festival,61
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Streeterville Festival,61
Handicapped Parking,Handicapped Parking Permit No. 19518,53
Handicapped Parking,Handicapped Parking Permit No. 70610,53
Handicapped Parking,Handicapped Parking Permit No. 74794,53
